?	?	?	?	?	?	?	?	?	?	[stslope = (1.4684432330489026 , 2.57763500719616)]	[vessels = (0.5306671716359955 , 3.0)]	?	[class = positive]	0,48148148148148145	0,9629629629629629		0,9122807017543859	0,08771929824561403	0,6989247311827957	0,9122807017543859	0,2139917695473251	0,2345679012345679	0,10973936899862827
[age = (32.03095567530242 , 73.50163837959313)]	?	?	?	?	?	?	?	?	[oldpeak = (0.7100626663671168 , 3.903633849998675)]	[stslope = (1.5746480073054527 , 2.4561236589629)]	?	?	[class = positive]	0,5648148148148148	0,8740740740740741		0,782051282051282	0,21794871794871795	0,7151515151515152	0,782051282051282	0,25102880658436216	0,32098765432098764	0,10836762688614546
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 160.37671587432106)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,5185185185185185		0,577922077922078	0,42207792207792205	0,7865168539325843	0,577922077922078	0,3662551440329218	0,6337448559670782	0,0845907636031093
[age = (32.52236645697943 , 75.87152709021834)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 169.9726753121716)]	?	?	?	?	?	[class = positive]	0,9166666666666666	0,34074074074074073		0,526595744680851	0,4734042553191489	0,8363636363636363	0,526595744680851	0,4074074074074074	0,7736625514403292	0,06355738454503884
[age = (29.29669824396795 , 60.31717271566262)]	?	?	?	?	?	?	?	?	[oldpeak = (0.5148639540525413 , 2.9180762358299557)]	[stslope = (1.9920064696126458 , 2.3456289563199624)]	[vessels = (0.8579369276425588 , 3.0)]	?	[class = positive]	0,2222222222222222	1,0		1,0	0,0	0,6164383561643836	1,0	0,09876543209876543	0,09876543209876543	0,05486968449931413
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 170.7417281217234)]	?	?	?	?	?	[class = positive]	0,9259259259259259	0,3037037037037037		0,5154639175257731	0,4845360824742268	0,8367346938775511	0,5154639175257731	0,411522633744856	0,7983539094650206	0,056698673982624626
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 160.47289834802055)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,5185185185185185		0,577922077922078	0,42207792207792205	0,7865168539325843	0,577922077922078	0,3662551440329218	0,6337448559670782	0,0845907636031093
?	?	?	?	?	?	?	?	?	[oldpeak = (2.063516197116692 , 6.2)]	?	[vessels = (0.09189330448300344 , 3.0)]	?	[class = positive]	0,2222222222222222	1,0		1,0	0,0	0,6164383561643836	1,0	0,09876543209876543	0,09876543209876543	0,05486968449931413
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 159.46819797442913)]	?	?	?	?	?	[class = positive]	0,7962962962962963	0,5481481481481482		0,5850340136054422	0,41496598639455784	0,7708333333333334	0,5850340136054422	0,35390946502057613	0,6049382716049383	0,08504801097393688
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 159.62374871214618)]	?	?	?	?	?	[class = positive]	0,7962962962962963	0,5481481481481482		0,5850340136054422	0,41496598639455784	0,7708333333333334	0,5850340136054422	0,35390946502057613	0,6049382716049383	0,08504801097393688
[age = (34.32728784102741 , 70.94647627177088)]	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,05185185185185185		0,4576271186440678	0,5423728813559322	1,0	0,4576271186440678	0,4444444444444444	0,9711934156378601	0,012802926383173263
?	?	?	?	?	?	?	?	?	[oldpeak = (0.7804754797775995 , 4.294281078559005)]	[stslope = (1.0885834906997298 , 2.4858917990667875)]	?	?	[class = positive]	0,5833333333333334	0,8666666666666667		0,7777777777777778	0,2222222222222222	0,7222222222222222	0,7777777777777778	0,25925925925925924	0,3333333333333333	0,1111111111111111
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 177.42178794619912)]	?	?	?	?	?	[class = positive]	0,9722222222222222	0,16296296296296298		0,481651376146789	0,518348623853211	0,88	0,481651376146789	0,43209876543209874	0,897119341563786	0,03337905807041608
?	?	?	?	?	?	?	?	?	?	[stslope = (1.0248767534115704 , 2.953713200205897)]	[vessels = (0.5525343755564274 , 3.0)]	?	[class = positive]	0,48148148148148145	0,9629629629629629		0,9122807017543859	0,08771929824561403	0,6989247311827957	0,9122807017543859	0,2139917695473251	0,2345679012345679	0,10973936899862827
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 166.3671583457778)]	?	?	?	?	?	[class = positive]	0,8888888888888888	0,37777777777777777		0,5333333333333333	0,4666666666666667	0,8095238095238095	0,5333333333333333	0,3950617283950617	0,7407407407407407	0,06584362139917699
[age = (34.00341105235507 , 70.8116677064366)]	?	?	?	?	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,05185185185185185		0,4576271186440678	0,5423728813559322	1,0	0,4576271186440678	0,4444444444444444	0,9711934156378601	0,012802926383173263
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 163.44314484232672)]	?	?	?	?	?	[class = positive]	0,8611111111111112	0,4148148148148148		0,5406976744186046	0,45930232558139533	0,7887323943661971	0,5406976744186046	0,38271604938271603	0,7078189300411523	0,06812985825331502
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 165.64802875302948)]	?	?	?	?	?	[class = positive]	0,8796296296296297	0,3851851851851852		0,5337078651685393	0,46629213483146065	0,8	0,5337078651685393	0,39094650205761317	0,7325102880658436	0,06538637402834935
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 174.80750689494067)]	?	?	?	?	?	[class = positive]	0,9629629629629629	0,18518518518518517		0,48598130841121495	0,514018691588785	0,8620689655172413	0,48598130841121495	0,4279835390946502	0,8806584362139918	0,03657978966620945
?	?	?	?	?	?	?	?	?	?	[stslope = (1.0435085442442626 , 3.0)]	[vessels = (0.26024004940868084 , 3.0)]	?	[class = positive]	0,5185185185185185	0,9555555555555556		0,9032258064516129	0,0967741935483871	0,712707182320442	0,9032258064516129	0,23045267489711935	0,2551440329218107	0,11705532693187015
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 160.97618703291116)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,5185185185185185		0,577922077922078	0,42207792207792205	0,7865168539325843	0,577922077922078	0,3662551440329218	0,6337448559670782	0,0845907636031093
?	?	?	?	[serumcholestoral = (126.0 , 416.9999999999988)]	?	?	[maxheartrate = (71.0 , 183.92575127476482)]	?	?	?	?	?	[class = positive]	0,9907407407407407	0,06666666666666667		0,4592274678111588	0,5407725321888412	0,9	0,4592274678111588	0,4403292181069959	0,9588477366255144	0,014174668495656184
?	?	?	?	?	?	?	?	?	[oldpeak = (0.3198024618802537 , 5.171917238018017)]	[stslope = (1.2098876704851027 , 2.7383825894338294)]	[vessels = (0.022939502150844282 , 3.0)]	?	[class = positive]	0,4444444444444444	0,9851851851851852		0,96	0,04	0,689119170984456	0,96	0,19753086419753085	0,205761316872428	0,10608139003200731
[age = (30.779582581778186 , 75.8986899585631)]	?	?	?	[serumcholestoral = (126.0 , 416.99999999999875)]	?	?	[maxheartrate = (71.0 , 173.53458103514498)]	?	?	?	?	?	[class = positive]	0,9537037037037037	0,21481481481481482		0,49282296650717705	0,507177033492823	0,8529411764705882	0,49282296650717705	0,42386831275720166	0,8600823045267489	0,04160951074531327
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 163.8568551811062)]	?	?	?	?	?	[class = positive]	0,8611111111111112	0,4148148148148148		0,5406976744186046	0,45930232558139533	0,7887323943661971	0,5406976744186046	0,38271604938271603	0,7078189300411523	0,06812985825331502
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 168.4090874385268)]	?	?	?	?	?	[class = positive]	0,8981481481481481	0,34814814814814815		0,5243243243243243	0,4756756756756757	0,8103448275862069	0,5243243243243243	0,3991769547325103	0,7613168724279835	0,06081390032007322
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 171.089765659195)]	?	?	?	?	?	[class = positive]	0,9351851851851852	0,2814814814814815		0,51010101010101	0,4898989898989899	0,8444444444444444	0,51010101010101	0,4156378600823045	0,8148148148148148	0,05349794238683131
?	?	?	[restingBP = (94.0 , 190.08921860893417)]	?	?	?	[maxheartrate = (71.0 , 187.94556265601733)]	?	?	[stslope = (1.8941490048024403 , 2.2501250382101765)]	[vessels = (0.8100279233556775 , 3.0)]	?	[class = positive]	0,48148148148148145	0,9629629629629629		0,9122807017543859	0,08771929824561403	0,6989247311827957	0,9122807017543859	0,2139917695473251	0,2345679012345679	0,10973936899862827
?	?	?	?	?	?	?	?	?	[oldpeak = (2.0367415392008112 , 6.2)]	?	[vessels = (0.3633585966944127 , 3.0)]	?	[class = positive]	0,2222222222222222	1,0		1,0	0,0	0,6164383561643836	1,0	0,09876543209876543	0,09876543209876543	0,05486968449931413
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 177.71077882369775)]	?	?	?	?	?	[class = positive]	0,9722222222222222	0,16296296296296298		0,481651376146789	0,518348623853211	0,88	0,481651376146789	0,43209876543209874	0,897119341563786	0,03337905807041608
?	?	?	?	?	?	?	?	?	[oldpeak = (0.7978912679825692 , 4.384208663052672)]	[stslope = (1.027645740493651 , 2.4947421783363053)]	?	?	[class = positive]	0,5833333333333334	0,8666666666666667		0,7777777777777778	0,2222222222222222	0,7222222222222222	0,7777777777777778	0,25925925925925924	0,3333333333333333	0,1111111111111111
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 202.0)]	?	?	[stslope = (1.63037487437594 , 3.0)]	[vessels = (0.07933091237160639 , 3.0)]	?	[class = positive]	0,5185185185185185	0,9555555555555556		0,9032258064516129	0,0967741935483871	0,712707182320442	0,9032258064516129	0,23045267489711935	0,2551440329218107	0,11705532693187015
?	?	?	?	[serumcholestoral = (126.0 , 417.0)]	?	?	[maxheartrate = (71.0 , 170.9015387113309)]	?	?	?	?	?	[class = positive]	0,9259259259259259	0,3037037037037037		0,5154639175257731	0,4845360824742268	0,8367346938775511	0,5154639175257731	0,411522633744856	0,7983539094650206	0,056698673982624626
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 170.9707007703202)]	?	?	?	?	?	[class = positive]	0,9259259259259259	0,3037037037037037		0,5154639175257731	0,4845360824742268	0,8367346938775511	0,5154639175257731	0,411522633744856	0,7983539094650206	0,056698673982624626
?	?	?	?	?	?	?	?	?	?	[stslope = (1.1597043356753522 , 2.9927557991564315)]	[vessels = (0.3116718949109302 , 3.0)]	?	[class = positive]	0,48148148148148145	0,9629629629629629		0,9122807017543859	0,08771929824561403	0,6989247311827957	0,9122807017543859	0,2139917695473251	0,2345679012345679	0,10973936899862827
[age = (29.269741783033815 , 72.42890670423922)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 158.53951265500268)]	?	?	?	?	?	[class = positive]	0,7870370370370371	0,5851851851851851		0,6028368794326241	0,3971631205673759	0,7745098039215687	0,6028368794326241	0,3497942386831276	0,5802469135802469	0,09190672153635121
[age = (33.42209487502815 , 76.0)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 166.73024220041583)]	?	?	?	?	?	[class = positive]	0,8888888888888888	0,37777777777777777		0,5333333333333333	0,4666666666666667	0,8095238095238095	0,5333333333333333	0,3950617283950617	0,7407407407407407	0,06584362139917699
[age = (32.54867256835323 , 73.39960217819451)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 161.83077913897012)]	?	?	?	?	?	[class = positive]	0,8425925925925926	0,5111111111111111		0,5796178343949044	0,42038216560509556	0,8023255813953488	0,5796178343949044	0,37448559670781895	0,6460905349794238	0,08733424782807503
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 159.68080218744615)]	?	?	?	?	?	[class = positive]	0,7962962962962963	0,5481481481481482		0,5850340136054422	0,41496598639455784	0,7708333333333334	0,5850340136054422	0,35390946502057613	0,6049382716049383	0,08504801097393688
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 168.90647110776123)]	?	?	?	?	?	[class = positive]	0,8981481481481481	0,34814814814814815		0,5243243243243243	0,4756756756756757	0,8103448275862069	0,5243243243243243	0,3991769547325103	0,7613168724279835	0,06081390032007322
?	?	?	?	[serumcholestoral = (126.0 , 357.28151650320996)]	?	?	[maxheartrate = (71.0 , 166.18399000136247)]	?	?	?	?	?	[class = positive]	0,8703703703703703	0,3925925925925926		0,5340909090909091	0,4659090909090909	0,7910447761194029	0,5340909090909091	0,3868312757201646	0,7242798353909465	0,06492912665752176
?	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	[maxheartrate = (71.0 , 160.09040606854353)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,5185185185185185		0,577922077922078	0,42207792207792205	0,7865168539325843	0,577922077922078	0,3662551440329218	0,6337448559670782	0,0845907636031093
?	?	?	?	?	?	?	?	?	[oldpeak = (0.7373240476962484 , 4.439455079864802)]	[stslope = (1.963356941532323 , 2.410898626947052)]	?	?	[class = positive]	0,5833333333333334	0,8666666666666667		0,7777777777777778	0,2222222222222222	0,7222222222222222	0,7777777777777778	0,25925925925925924	0,3333333333333333	0,1111111111111111
?	?	?	?	?	?	?	?	?	[oldpeak = (0.38764704623857993 , 6.2)]	?	[vessels = (0.19618163176442788 , 3.0)]	?	[class = positive]	0,5277777777777778	0,9259259259259259		0,8507462686567164	0,14925373134328357	0,7102272727272727	0,8507462686567164	0,2345679012345679	0,2757201646090535	0,11202560585276633
?	?	[chestpain = 3 v 2 v 1 ]	?	?	?	?	?	?	?	?	?	[thal = 6 v 3 ]	[class = negative]	0,6518518518518519	0,8888888888888888		0,88	0,12	0,6713286713286714	0,88	0,36213991769547327	0,411522633744856	0,13351623228166437
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 6 v 3 ]	[class = negative]	0,8444444444444444	0,6574074074074074		0,7549668874172185	0,24503311258278146	0,7717391304347826	0,7549668874172185	0,4691358024691358	0,6213991769547325	0,12391403749428442
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	[maxheartrate = (95.813134790113 , 202.0)]	?	?	?	?	?	[class = negative]	1,0	0,027777777777777776		0,5625	0,4375	1,0	0,5625	0,5555555555555556	0,9876543209876543	0,006858710562414272
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 1.9846837742934762)]	?	?	?	[class = negative]	0,9333333333333333	0,3611111111111111		0,6461538461538462	0,35384615384615387	0,8125	0,6461538461538462	0,5185185185185185	0,8024691358024691	0,07270233196159115
?	?	?	?	?	?	?	[maxheartrate = (134.85617885113075 , 199.14959203608868)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,7037037037037037	0,8333333333333334		0,8407079646017699	0,1592920353982301	0,6923076923076923	0,8407079646017699	0,39094650205761317	0,46502057613168724	0,13260173754000915
?	?	?	?	?	?	?	[maxheartrate = (104.18538739485452 , 202.0)]	?	?	?	?	?	[class = negative]	0,9925925925925926	0,07407407407407407		0,5726495726495726	0,42735042735042733	0,8888888888888888	0,5726495726495726	0,551440329218107	0,9629629629629629	0,016460905349794275
[age = (29.0 , 57.34810680736646)]	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,5703703703703704	0,8981481481481481		0,875	0,125	0,6258064516129033	0,875	0,3168724279835391	0,36213991769547327	0,11568358481938726
?	?	?	?	?	?	?	[maxheartrate = (138.82467705125356 , 202.0)]	?	?	?	?	?	[class = negative]	0,8518518518518519	0,4444444444444444		0,6571428571428571	0,34285714285714286	0,7058823529411765	0,6571428571428571	0,4732510288065844	0,720164609053498	0,07315957933241879
?	?	?	?	?	?	?	[maxheartrate = (110.66341779403218 , 202.0)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,8	0,7592592592592593		0,8059701492537313	0,19402985074626866	0,7522935779816514	0,8059701492537313	0,4444444444444444	0,551440329218107	0,1380887059899405
?	?	?	?	?	?	?	?	?	?	[stslope = (1.0 , 3.0)]	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
[age = (33.46332334308414 , 53.66347574157759)]	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,45925925925925926	0,9351851851851852		0,8985507246376812	0,10144927536231885	0,5804597701149425	0,8985507246376812	0,2551440329218107	0,2839506172839506	0,09739368998628259
?	?	?	?	?	?	?	[maxheartrate = (113.34094632492626 , 202.0)]	?	?	?	?	?	[class = negative]	0,9851851851851852	0,1574074074074074		0,59375	0,40625	0,8947368421052632	0,59375	0,5473251028806584	0,9218106995884774	0,03520804755372653
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 2.108134681468)]	?	?	?	[class = negative]	0,9481481481481482	0,3055555555555556		0,6305418719211823	0,3694581280788177	0,825	0,6305418719211823	0,5267489711934157	0,8353909465020576	0,06264288980338367
[age = (29.0 , 76.0)]	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	[serumcholestoral = (126.0 , 417.0)]	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	[maxheartrate = (103.24292954031355 , 202.0)]	?	?	?	?	?	[class = negative]	0,9925925925925926	0,07407407407407407		0,5726495726495726	0,42735042735042733	0,8888888888888888	0,5726495726495726	0,551440329218107	0,9629629629629629	0,016460905349794275
?	?	?	?	?	?	?	[maxheartrate = (134.7444193572251 , 190.52387121096913)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,7037037037037037	0,8333333333333334		0,8407079646017699	0,1592920353982301	0,6923076923076923	0,8407079646017699	0,39094650205761317	0,46502057613168724	0,13260173754000915
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 202.0)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	[maxheartrate = (130.54658281941045 , 190.5012661647187)]	?	?	[stslope = (1.0 , 3.0)]	?	[thal = 3 ]	[class = negative]	0,7111111111111111	0,8240740740740741		0,8347826086956521	0,16521739130434782	0,6953125	0,8347826086956521	0,3950617283950617	0,4732510288065844	0,1321444901691815
?	?	?	[restingBP = (94.0 , 199.99999999999994)]	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
[age = (32.416183519921795 , 58.45689082776487)]	[sex = 0 ]	?	?	?	[fastingbloodsugar = 0 ]	?	?	?	[oldpeak = (0.0 , 1.6633624282655228)]	?	?	[thal = 3 ]	[class = negative]	0,2740740740740741	1,0		1,0	0,0	0,5242718446601942	1,0	0,1522633744855967	0,1522633744855967	0,06767261088248742
?	?	?	?	?	?	?	?	[angina = 0 ]	?	[stslope = (1.0 , 2.4895321237062307)]	?	[thal = 3 ]	[class = negative]	0,6666666666666666	0,8425925925925926		0,8411214953271028	0,1588785046728972	0,6691176470588235	0,8411214953271028	0,37037037037037035	0,4403292181069959	0,12574302697759485
?	?	?	?	?	?	?	[maxheartrate = (154.8791818923886 , 202.0)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,5333333333333333	0,9074074074074074		0,8780487804878049	0,12195121951219512	0,6086956521739131	0,8780487804878049	0,2962962962962963	0,3374485596707819	0,10882487425697299
?	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	[restingBP = (94.0 , 155.9268241454498)]	?	?	?	?	?	?	[stslope = (1.0 , 1.5907190606981854)]	?	[thal = 3 ]	[class = negative]	0,5259259259259259	0,9166666666666666		0,8875	0,1125	0,6073619631901841	0,8875	0,29218106995884774	0,3292181069958848	0,10928212162780063
?	?	?	[restingBP = (94.0 , 188.20407854765554)]	?	?	?	?	?	?	[stslope = (1.0 , 3.0)]	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	?	?	?	[maxheartrate = (115.45725768171728 , 202.0)]	?	?	?	?	?	[class = negative]	0,9703703703703703	0,16666666666666666		0,5927601809954751	0,4072398190045249	0,8181818181818182	0,5927601809954751	0,5390946502057613	0,9094650205761317	0,03383630544124372
[age = (30.097693702563735 , 53.82844631288669)]	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,45925925925925926	0,9351851851851852		0,8985507246376812	0,10144927536231885	0,5804597701149425	0,8985507246376812	0,2551440329218107	0,2839506172839506	0,09739368998628259
[age = (29.747015243408605 , 59.55756532415426)]	[sex = 0 ]	?	[restingBP = (94.0 , 165.40133263763786)]	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,28888888888888886	0,9907407407407407		0,975	0,025	0,5270935960591133	0,975	0,16049382716049382	0,1646090534979424	0,06904435299497026
?	?	?	?	?	?	?	[maxheartrate = (125.24676507320493 , 197.35897666926718)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,7185185185185186	0,8148148148148148		0,8290598290598291	0,17094017094017094	0,6984126984126984	0,8290598290598291	0,3991769547325103	0,48148148148148145	0,13168724279835392
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 3.6805036602460186)]	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
?	?	?	?	[serumcholestoral = (126.0 , 318.7014635033683)]	?	?	?	?	?	[stslope = (1.0 , 1.9369442387849127)]	?	[thal = 3 ]	[class = negative]	0,5111111111111111	0,9259259259259259		0,8961038961038961	0,1038961038961039	0,6024096385542169	0,8961038961038961	0,2839506172839506	0,3168724279835391	0,10791037951531776
?	?	?	[restingBP = (94.0 , 159.8331604636592)]	[serumcholestoral = (126.0 , 289.537509462876)]	?	?	?	?	?	[stslope = (1.0 , 1.5190058229382586)]	?	[thal = 3 ]	[class = negative]	0,42962962962962964	0,9537037037037037		0,9206349206349206	0,07936507936507936	0,5722222222222222	0,9206349206349206	0,23868312757201646	0,25925925925925924	0,09465020576131686
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 6.1351911205953735)]	?	?	[thal = 3 ]	[class = negative]	0,8074074074074075	0,7129629629629629		0,7785714285714286	0,22142857142857142	0,7475728155339806	0,7785714285714286	0,448559670781893	0,5761316872427984	0,12848651120256055
