[age = (29.0 , 68.07398916703065)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 161.4361285222865)]	?	?	?	?	?	[class = positive]	0,8055555555555556	0,4962962962962963		0,5612903225806452	0,43870967741935485	0,7613636363636364	0,5612903225806452	0,35802469135802467	0,6378600823045267	0,07453132144490171
?	?	?	[restingBP = (94.0 , 200.0)]	[serumcholestoral = (161.47295000424828 , 409.0428636997598)]	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,044444444444444446		0,45569620253164556	0,5443037974683544	1,0	0,45569620253164556	0,4444444444444444	0,9753086419753086	0,010973936899862813
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 158.9829498647501)]	?	?	?	?	?	[class = positive]	0,7777777777777778	0,5259259259259259		0,5675675675675675	0,43243243243243246	0,7473684210526316	0,5675675675675675	0,345679012345679	0,6090534979423868	0,0749885688157293
[age = (29.0 , 74.17244058485153)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 168.47829114889055)]	?	?	?	?	?	[class = positive]	0,9166666666666666	0,3111111111111111		0,515625	0,484375	0,8235294117647058	0,515625	0,4074074074074074	0,7901234567901234	0,056241426611796985
?	?	?	?	[serumcholestoral = (156.215252265984 , 411.7424390662842)]	?	?	[maxheartrate = (71.0 , 196.0625333440463)]	?	?	?	?	?	[class = positive]	1,0	0,044444444444444446		0,45569620253164556	0,5443037974683544	1,0	0,45569620253164556	0,4444444444444444	0,9753086419753086	0,010973936899862813
?	?	?	?	?	?	?	?	?	?	[stslope = (1.2540563152346706 , 2.126128555944689)]	[vessels = (0.47353159679964413 , 3.0)]	?	[class = positive]	0,46296296296296297	0,9629629629629629		0,9090909090909091	0,09090909090909091	0,6914893617021277	0,9090909090909091	0,205761316872428	0,22633744855967078	0,1051668952903521
?	?	?	?	[serumcholestoral = (159.32584210438307 , 391.9233266452624)]	?	?	?	?	?	[stslope = (1.8568189336772107 , 3.0)]	?	?	[class = positive]	0,7314814814814815	0,6592592592592592		0,632	0,368	0,7542372881355932	0,632	0,32510288065843623	0,51440329218107	0,09647919524462739
?	?	?	[restingBP = (94.0 , 186.93896123606953)]	[serumcholestoral = (164.5372074474306 , 433.49293655531255)]	?	?	[maxheartrate = (71.0 , 161.33264129902892)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,4666666666666667		0,5527950310559007	0,4472049689440994	0,7682926829268293	0,5527950310559007	0,3662551440329218	0,6625514403292181	0,07178783721993603
[age = (33.30909889182195 , 61.00956450414317)]	?	?	?	?	?	?	?	?	?	[stslope = (1.8457839695070932 , 2.3295540007268065)]	[vessels = (0.8853614128510278 , 2.04104440356387)]	?	[class = positive]	0,2777777777777778	0,9925925925925926		0,967741935483871	0,03225806451612903	0,6320754716981132	0,967741935483871	0,12345679012345678	0,12757201646090535	0,06675811614083219
[age = (29.001802465398036 , 72.95075714020892)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 161.07593116090294)]	?	?	?	?	?	[class = positive]	0,8425925925925926	0,45925925925925926		0,5548780487804879	0,4451219512195122	0,7848101265822784	0,5548780487804879	0,37448559670781895	0,6748971193415638	0,07453132144490171
?	?	?	?	[serumcholestoral = (148.47973855059078 , 536.1122132749614)]	?	?	[maxheartrate = (71.0 , 184.98617775143015)]	?	?	?	?	?	[class = positive]	0,9907407407407407	0,07407407407407407		0,46120689655172414	0,5387931034482759	0,9090909090909091	0,46120689655172414	0,4403292181069959	0,9547325102880658	0,016003657978966634
?	?	?	?	[serumcholestoral = (165.74357650297588 , 444.1901206399246)]	?	?	[maxheartrate = (71.0 , 183.75550325914438)]	?	?	?	?	?	[class = positive]	0,9814814814814815	0,0962962962962963		0,4649122807017544	0,5350877192982456	0,8666666666666667	0,4649122807017544	0,43621399176954734	0,9382716049382716	0,019204389574760006
?	?	?	?	[serumcholestoral = (172.23818696789488 , 489.2278592161157)]	?	?	[maxheartrate = (71.0 , 202.0)]	?	[oldpeak = (0.03514751728005283 , 6.2)]	?	[vessels = (0.2969048861698753 , 3.0)]	?	[class = positive]	0,5277777777777778	0,8740740740740741		0,7702702702702703	0,22972972972972974	0,6982248520710059	0,7702702702702703	0,2345679012345679	0,3045267489711934	0,09922267946959304
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 148.0230248121399)]	?	[oldpeak = (0.5811417308435876 , 4.57772719288526)]	?	?	?	[class = positive]	0,5648148148148148	0,8592592592592593		0,7625	0,2375	0,7116564417177914	0,7625	0,25102880658436216	0,3292181069958848	0,1047096479195245
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 160.51769065308923)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,4666666666666667		0,5527950310559007	0,4472049689440994	0,7682926829268293	0,5527950310559007	0,3662551440329218	0,6625514403292181	0,07178783721993603
?	?	?	[restingBP = (94.0 , 200.0)]	[serumcholestoral = (161.6017259402015 , 409.929417930053)]	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,044444444444444446		0,45569620253164556	0,5443037974683544	1,0	0,45569620253164556	0,4444444444444444	0,9753086419753086	0,010973936899862813
?	?	?	?	?	?	?	[maxheartrate = (71.0 , 202.0)]	?	[oldpeak = (0.4448718673676364 , 6.2)]	?	?	?	[class = positive]	0,7685185185185185	0,5481481481481482		0,5763888888888888	0,4236111111111111	0,7474747474747475	0,5763888888888888	0,34156378600823045	0,5925925925925926	0,07818930041152267
?	?	?	?	[serumcholestoral = (162.41143270186495 , 415.653303630491)]	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,044444444444444446		0,45569620253164556	0,5443037974683544	1,0	0,45569620253164556	0,4444444444444444	0,9753086419753086	0,010973936899862813
?	?	?	?	?	?	?	?	?	?	[stslope = (1.1696729940481383 , 2.085133650734601)]	[vessels = (0.09821432929032281 , 3.0)]	?	[class = positive]	0,46296296296296297	0,9629629629629629		0,9090909090909091	0,09090909090909091	0,6914893617021277	0,9090909090909091	0,205761316872428	0,22633744855967078	0,1051668952903521
?	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	[maxheartrate = (71.0 , 160.20690489488942)]	?	?	?	?	?	[class = positive]	0,8240740740740741	0,4666666666666667		0,5527950310559007	0,4472049689440994	0,7682926829268293	0,5527950310559007	0,3662551440329218	0,6625514403292181	0,07178783721993603
?	?	?	?	?	?	?	?	?	?	[stslope = (1.7044702326013037 , 2.6034215222916997)]	[vessels = (0.1443335069555899 , 3.0)]	?	[class = positive]	0,46296296296296297	0,9629629629629629		0,9090909090909091	0,09090909090909091	0,6914893617021277	0,9090909090909091	0,205761316872428	0,22633744855967078	0,1051668952903521
?	?	?	?	?	?	?	?	?	[oldpeak = (2.0297216944224497 , 6.2)]	?	[vessels = (0.6457947532022545 , 3.0)]	?	[class = positive]	0,21296296296296297	1,0		1,0	0,0	0,6136363636363636	1,0	0,09465020576131687	0,09465020576131687	0,05258344764517604
?	?	?	[restingBP = (98.76178183942386 , 200.0)]	?	?	?	[maxheartrate = (71.0 , 173.3938252627296)]	?	?	?	?	?	[class = positive]	0,9537037037037037	0,2		0,4881516587677725	0,5118483412322274	0,84375	0,4881516587677725	0,42386831275720166	0,8683127572016461	0,03795153177869226
?	?	?	[restingBP = (94.0 , 200.0)]	[serumcholestoral = (163.30686440571975 , 423.63885474602336)]	?	?	[maxheartrate = (71.0 , 166.5263052941371)]	?	?	?	?	?	[class = positive]	0,9074074074074074	0,34814814814814815		0,5268817204301075	0,4731182795698925	0,8245614035087719	0,5268817204301075	0,40329218106995884	0,7654320987654321	0,06310013717421126
?	?	?	[restingBP = (99.49702171227564 , 200.0)]	?	?	?	?	?	[oldpeak = (0.02846006114862107 , 5.020355193219782)]	?	[vessels = (0.7649792735923147 , 3.0)]	?	[class = positive]	0,5370370370370371	0,8666666666666667		0,7631578947368421	0,23684210526315788	0,7005988023952096	0,7631578947368421	0,23868312757201646	0,31275720164609055	0,09967992684042065
?	?	?	?	[serumcholestoral = (162.46968581309278 , 416.9959380219807)]	?	?	?	?	?	?	?	?	[class = positive]	1,0	0,044444444444444446		0,45569620253164556	0,5443037974683544	1,0	0,45569620253164556	0,4444444444444444	0,9753086419753086	0,010973936899862813
[age = (29.0 , 77.0)]	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	?	?	?	[stslope = (1.1408549330926698 , 3.0)]	[vessels = (0.40556315904952767 , 3.0)]	?	[class = positive]	0,5	0,9555555555555556		0,9	0,1	0,7049180327868853	0,9	0,2222222222222222	0,24691358024691357	0,11248285322359397
?	?	?	?	?	?	?	?	[angina = 0 ]	?	?	?	[thal = 3 ]	[class = negative]	0,6814814814814815	0,8425925925925926		0,8440366972477065	0,1559633027522936	0,6791044776119403	0,8440366972477065	0,3786008230452675	0,448559670781893	0,1294010059442158
?	[sex = 0 ]	[chestpain = 3 v 2 ]	?	?	?	?	?	[angina = 0 ]	?	?	?	?	[class = negative]	0,2814814814814815	1,0		1,0	0,0	0,526829268292683	1,0	0,15637860082304528	0,15637860082304528	0,0695016003657979
[age = (32.321311200921016 , 75.95789263754416)]	?	?	?	[serumcholestoral = (156.6410130661443 , 496.5755703151915)]	?	?	?	?	?	?	?	[thal = 6 v 3 ]	[class = negative]	0,7925925925925926	0,6944444444444444		0,7642857142857142	0,2357142857142857	0,7281553398058253	0,7642857142857142	0,4403292181069959	0,5761316872427984	0,12025605852766341
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 6 v 3 ]	[class = negative]	0,8222222222222222	0,6851851851851852		0,7655172413793103	0,23448275862068965	0,7551020408163265	0,7655172413793103	0,4567901234567901	0,5967078189300411	0,12528577960676723
?	?	[chestpain = 3 v 2 ]	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,5333333333333333	0,9537037037037037		0,935064935064935	0,06493506493506493	0,6204819277108434	0,935064935064935	0,2962962962962963	0,3168724279835391	0,12025605852766344
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,7851851851851852	0,75		0,7969924812030075	0,20300751879699247	0,7363636363636363	0,7969924812030075	0,43621399176954734	0,5473251028806584	0,13214449016918156
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 4.741494658236785)]	?	?	?	[class = negative]	1,0	0,018518518518518517		0,5601659751037344	0,43983402489626555	1,0	0,5601659751037344	0,5555555555555556	0,9917695473251029	0,004572473708276181
?	?	?	?	?	?	?	?	?	?	?	?	[thal = 3 ]	[class = negative]	0,7851851851851852	0,75		0,7969924812030075	0,20300751879699247	0,7363636363636363	0,7969924812030075	0,43621399176954734	0,5473251028806584	0,13214449016918156
?	?	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.6142973273830024)]	?	[class = negative]	0,7925925925925926	0,6944444444444444		0,7642857142857142	0,2357142857142857	0,7281553398058253	0,7642857142857142	0,4403292181069959	0,5761316872427984	0,12025605852766341
?	?	?	?	?	?	?	?	[angina = 0 ]	?	?	?	[thal = 3 ]	[class = negative]	0,6814814814814815	0,8425925925925926		0,8440366972477065	0,1559633027522936	0,6791044776119403	0,8440366972477065	0,3786008230452675	0,448559670781893	0,1294010059442158
?	?	?	?	?	?	?	[maxheartrate = (93.0550984141124 , 202.0)]	?	?	?	?	?	[class = negative]	1,0	0,018518518518518517		0,5601659751037344	0,43983402489626555	1,0	0,5601659751037344	0,5555555555555556	0,9917695473251029	0,004572473708276181
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.4731076418330629)]	?	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
[age = (29.0 , 77.0)]	?	?	?	?	?	?	[maxheartrate = (71.0 , 202.0)]	?	?	?	?	[thal = 3 ]	[class = negative]	0,7851851851851852	0,75		0,7969924812030075	0,20300751879699247	0,7363636363636363	0,7969924812030075	0,43621399176954734	0,5473251028806584	0,13214449016918156
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 1.8050789573778943)]	?	?	?	[class = negative]	0,9259259259259259	0,3888888888888889		0,6544502617801047	0,34554973821989526	0,8076923076923077	0,6544502617801047	0,51440329218107	0,7860082304526749	0,07773205304069503
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 5.002835984981257)]	?	?	?	[class = negative]	1,0	0,018518518518518517		0,5601659751037344	0,43983402489626555	1,0	0,5601659751037344	0,5555555555555556	0,9917695473251029	0,004572473708276181
?	?	?	?	?	?	?	?	[angina = 0 ]	[oldpeak = (0.0 , 2.3676793317752036)]	?	?	?	[class = negative]	0,8296296296296296	0,6574074074074074		0,7516778523489933	0,2483221476510067	0,7553191489361702	0,7516778523489933	0,4609053497942387	0,6131687242798354	0,12025605852766347
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 5.255288737549727)]	?	?	[thal = 3 ]	[class = negative]	0,7851851851851852	0,75		0,7969924812030075	0,20300751879699247	0,7363636363636363	0,7969924812030075	0,43621399176954734	0,5473251028806584	0,13214449016918156
?	?	?	?	?	?	?	?	?	?	?	[vessels = (0.0 , 0.6820185864130242)]	[thal = 3 ]	[class = negative]	0,6222222222222222	0,8981481481481481		0,8842105263157894	0,11578947368421053	0,6554054054054054	0,8842105263157894	0,345679012345679	0,39094650205761317	0,12848651120256055
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 5.447257562378917)]	?	?	?	[class = negative]	1,0	0,018518518518518517		0,5601659751037344	0,43983402489626555	1,0	0,5601659751037344	0,5555555555555556	0,9917695473251029	0,004572473708276181
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.08249456342209)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.5923161502532492)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	?	?	[restingBP = (94.0 , 200.0)]	?	?	?	[maxheartrate = (71.0 , 202.0)]	[angina = 0 ]	?	?	?	[thal = 3 ]	[class = negative]	0,6814814814814815	0,8425925925925926		0,8440366972477065	0,1559633027522936	0,6791044776119403	0,8440366972477065	0,3786008230452675	0,448559670781893	0,1294010059442158
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 2.4026395017201043)]	?	?	?	[class = negative]	0,9777777777777777	0,24074074074074073		0,616822429906542	0,38317757009345793	0,896551724137931	0,616822429906542	0,5432098765432098	0,8806584362139918	0,05395518975765884
?	[sex = 0 ]	?	[restingBP = (94.0 , 157.40316023751006)]	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.708524039338408)]	?	[class = negative]	0,362962962962963	0,9907407407407407		0,98	0,02	0,5544041450777202	0,98	0,20164609053497942	0,205761316872428	0,08733424782807497
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 2.429379628624975)]	?	?	?	[class = negative]	0,9777777777777777	0,24074074074074073		0,616822429906542	0,38317757009345793	0,896551724137931	0,616822429906542	0,5432098765432098	0,8806584362139918	0,05395518975765884
?	[sex = 0 ]	?	[restingBP = (94.0 , 193.213602897354)]	?	?	?	[maxheartrate = (71.0 , 193.61303754295636)]	[angina = 0 ]	?	?	[vessels = (0.0 , 1.1431228077547573)]	?	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
?	[sex = 0 ]	?	[restingBP = (94.0 , 189.84793312501546)]	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.031233565928239)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.7336434839207855)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	[restingBP = (94.0 , 179.6917726730556)]	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.9550271056445407)]	?	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.856664295223778)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.9616523037421283)]	?	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
?	?	?	?	?	?	?	?	?	[oldpeak = (0.0 , 2.733761591907607)]	?	?	?	[class = negative]	0,9851851851851852	0,18518518518518517		0,6018099547511312	0,39819004524886875	0,9090909090909091	0,6018099547511312	0,5473251028806584	0,9094650205761317	0,0420667581161408
?	[sex = 0 ]	?	[restingBP = (94.0 , 186.90950321444603)]	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.8792509195768847)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	[oldpeak = (0.0 , 1.6942272848558808)]	?	?	?	[class = negative]	0,3851851851851852	0,9722222222222222		0,9454545454545454	0,05454545454545454	0,5585106382978723	0,9454545454545454	0,2139917695473251	0,22633744855967078	0,08824874256973023
?	?	?	[restingBP = (94.0 , 187.2592771027736)]	?	?	?	?	?	?	?	?	?	[class = negative]	1,0	0,018518518518518517		0,5601659751037344	0,43983402489626555	1,0	0,5601659751037344	0,5555555555555556	0,9917695473251029	0,004572473708276181
?	[sex = 0 ]	?	[restingBP = (94.0 , 156.23496089813455)]	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.3919947277491636)]	?	[class = negative]	0,3851851851851852	0,9722222222222222		0,9454545454545454	0,05454545454545454	0,5585106382978723	0,9454545454545454	0,2139917695473251	0,22633744855967078	0,08824874256973023
?	?	?	[restingBP = (94.0 , 186.69346833534885)]	?	?	?	?	[angina = 0 ]	?	?	?	?	[class = negative]	0,8518518518518519	0,5648148148148148		0,7098765432098766	0,29012345679012347	0,7530864197530864	0,7098765432098766	0,4732510288065844	0,6666666666666666	0,10288065843621402
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 1.97382369068734)]	?	[class = negative]	0,37777777777777777	0,9814814814814815		0,9622641509433962	0,03773584905660377	0,5578947368421052	0,9622641509433962	0,20987654320987653	0,21810699588477367	0,08870598994055783
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	?	[vessels = (0.0 , 2.9630418510363197)]	?	[class = negative]	0,4074074074074074	0,9629629629629629		0,9322033898305084	0,06779661016949153	0,5652173913043478	0,9322033898305084	0,22633744855967078	0,24279835390946503	0,09144947416552354
?	[sex = 0 ]	?	?	?	?	?	?	[angina = 0 ]	?	[stslope = (1.0 , 2.0906712144910524)]	?	[thal = 3 ]	[class = negative]	0,3851851851851852	0,9722222222222222		0,9454545454545454	0,05454545454545454	0,5585106382978723	0,9454545454545454	0,2139917695473251	0,22633744855967078	0,08824874256973023
