?	[thyroxin = (15.398522532792096 , 25.3)]	?	?	[TSH_value = (-0.7 , 49.05593376030134)]	[class = positive]	0,7419354838709677	0,9938271604938271		0,9583333333333334	0,041666666666666664	0,9526627218934911	0,9583333333333334	0,11917098445595854	0,12435233160621761	0,0991972938870842
?	[thyroxin = (0.5 , 12.611965862189347)]	?	?	?	[class = negative]	0,9506172839506173	1,0		1,0	0,0	0,7948717948717948	1,0	0,7979274611398963	0,7979274611398963	0,12816451448361033
?	[thyroxin = (0.5 , 13.042122715786052)]	?	?	?	[class = negative]	0,9753086419753086	0,9032258064516129		0,9813664596273292	0,018633540372670808	0,875	0,9813664596273292	0,8186528497409327	0,8341968911917098	0,11844613278208815
?	[thyroxin = (0.5 , 13.365546269514084)]	?	?	?	[class = negative]	0,9753086419753086	0,9032258064516129		0,9813664596273292	0,018633540372670808	0,875	0,9813664596273292	0,8186528497409327	0,8341968911917098	0,11844613278208815
?	[thyroxin = (0.5 , 13.393719268122279)]	?	?	?	[class = negative]	0,9753086419753086	0,9032258064516129		0,9813664596273292	0,018633540372670808	0,875	0,9813664596273292	0,8186528497409327	0,8341968911917098	0,11844613278208815
?	[thyroxin = (0.5 , 12.931933848283233)]	?	?	?	[class = negative]	0,9629629629629629	0,967741935483871		0,9936305732484076	0,006369426751592357	0,8333333333333334	0,9936305732484076	0,8082901554404145	0,8134715025906736	0,12547987865446053
?	[thyroxin = (0.5 , 12.788137715824977)]	?	?	?	[class = negative]	0,9506172839506173	1,0		1,0	0,0	0,7948717948717948	1,0	0,7979274611398963	0,7979274611398963	0,12816451448361033
?	[thyroxin = (0.5 , 12.858755739952443)]	?	?	?	[class = negative]	0,9506172839506173	1,0		1,0	0,0	0,7948717948717948	1,0	0,7979274611398963	0,7979274611398963	0,12816451448361033
?	[thyroxin = (0.5 , 12.941898387573609)]	?	?	?	[class = negative]	0,9629629629629629	0,967741935483871		0,9936305732484076	0,006369426751592357	0,8333333333333334	0,9936305732484076	0,8082901554404145	0,8134715025906736	0,12547987865446053
?	[thyroxin = (0.5 , 13.83357453396821)]	?	?	?	[class = negative]	0,9876543209876543	0,8709677419354839		0,975609756097561	0,024390243902439025	0,9310344827586207	0,975609756097561	0,8290155440414507	0,8497409326424871	0,11576149695293825
?	[thyroxin = (0.5 , 13.921115248646746)]	?	?	?	[class = negative]	0,9876543209876543	0,8709677419354839		0,975609756097561	0,024390243902439025	0,9310344827586207	0,975609756097561	0,8290155440414507	0,8497409326424871	0,11576149695293825
?	[thyroxin = (0.5 , 12.961742327388942)]	?	?	?	[class = negative]	0,9629629629629629	0,967741935483871		0,9936305732484076	0,006369426751592357	0,8333333333333334	0,9936305732484076	0,8082901554404145	0,8134715025906736	0,12547987865446053
?	[thyroxin = (0.5 , 12.44024581796874)]	[Triiodothyronine = (0.2 , 10.0)]	?	[TSH_value = (-0.7 , 56.3)]	[class = negative]	0,9506172839506173	1,0		1,0	0,0	0,7948717948717948	1,0	0,7979274611398963	0,7979274611398963	0,12816451448361033
?	[thyroxin = (0.5 , 12.89107672681741)]	?	[BasalThyroid-StimulatingHormone = (0.1 , 56.4)]	?	[class = negative]	0,9506172839506173	1,0		1,0	0,0	0,7948717948717948	1,0	0,7979274611398963	0,7979274611398963	0,12816451448361033
?	[thyroxin = (0.5 , 14.161796872166033)]	?	?	?	[class = negative]	0,9876543209876543	0,8709677419354839		0,975609756097561	0,024390243902439025	0,9310344827586207	0,975609756097561	0,8290155440414507	0,8497409326424871	0,11576149695293825
?	[thyroxin = (0.5 , 15.469340290166334)]	[Triiodothyronine = (0.2 , 3.4050100308968574)]	?	[TSH_value = (-0.7 , 56.3)]	[class = negative]	0,9938271604938271	0,8387096774193549		0,9698795180722891	0,030120481927710843	0,9629629629629629	0,9698795180722891	0,8341968911917098	0,8601036269430051	0,11224462401675217
?	[thyroxin = (0.5 , 13.819948849345565)]	[Triiodothyronine = (0.2 , 7.135729067435113)]	?	?	[class = negative]	0,9876543209876543	0,8709677419354839		0,975609756097561	0,024390243902439025	0,9310344827586207	0,975609756097561	0,8290155440414507	0,8497409326424871	0,11576149695293825
?	[thyroxin = (0.5 , 17.091642576458565)]	[Triiodothyronine = (0.2 , 3.1924518416099286)]	?	?	[class = negative]	1,0	0,8064516129032258		0,9642857142857143	0,03571428571428571	1,0	0,9642857142857143	0,8393782383419689	0,8704663212435233	0,10872775108056598
